,Unnamed: 0,Driver ID,Driver Onboard Date,Number of Rides,Average Ride Distance in Miles,Average Ride Duration in Minutes,Percentage of Prime Rides: ,Total Revenue: ,Average Ride Revenue,Week 1 Rides,Week 2 Rides,Week 3 Rides,Week 4 Rides,Week 5 Rides,Week 6 Rides,Week 7 Rides,Week 8 Rides,Week 9 Rides,Week 10 Rides,Week 11 Rides,Week 12 Rides,Week 13 Rides,First Ride Week,Last Ride Week
663,663,aee6c0de9d4b4e14d92bce9e4a352748,2016-05-04,106,3.8052983632573163,15.047955974842768,46.22641509433962,1440.003053391452,13.584934465957096,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
664,664,af39ba3a5cfaddc35f3c1f92bd860ca9,2016-04-20,413,3.694130127968781,14.318563357546408,39.709443099273614,5437.160130293573,13.165036635093395,0,0,0,11,44,44,43,43,66,48,42,38,34,4,13
665,665,af452fac966efa9d089953c99045bb20,2016-04-22,761,4.0663056477458035,13.950350416119141,31.406044678055192,9906.303615281224,13.017481754640244,0,0,0,34,84,83,67,56,38,48,110,115,126,4,13
666,666,af4bae4a0b7a75194dbd4951c78bb98a,2016-05-11,26,5.124460959150957,12.994871794871795,53.846153846153854,432.0548357877557,16.61749368414445,0,0,0,0,0,0,19,6,1,0,0,0,0,7,9
667,667,af74473d8f38c0c3e8cba5b72f747281,2016-04-08,60,5.397388577512107,13.767222222222221,26.66666666666667,844.2312450528377,14.070520750880627,0,12,14,8,9,0,0,10,0,2,2,3,0,2,12
668,668,af8cad352c24bda90b2a5d07e1049181,2016-05-11,491,4.702333731729016,13.83173794976239,34.62321792260693,7017.80176378826,14.29287528266448,0,0,0,0,0,0,60,38,73,67,88,70,95,7,13
669,669,afb63eff111f81c66cc01a5c9f64f2a2,2016-05-07,514,4.683102563880623,14.452756160830093,34.824902723735406,7249.101603021525,14.103310511715028,0,0,0,0,0,5,9,63,76,114,65,104,78,6,13
670,670,afc352444f34fc17d988c3fdf916756b,2016-05-13,42,3.4242520003763746,14.64404761904762,35.714285714285715,555.8601327055397,13.234765064417612,0,0,0,0,0,0,8,10,5,5,14,0,0,7,11
671,671,afc7a3f83a5e5cc87136bceacceed8af,2016-05-12,376,5.5389859831531325,15.150620567375887,35.90425531914894,6006.06249566903,15.973570467204867,0,0,0,0,0,0,25,76,82,26,45,61,61,7,13
672,672,b0b60bc559f123caa41ae1e002243c3c,2016-05-13,271,3.6058351623321374,14.98130381303813,38.00738007380074,3544.703929026805,13.0800882989919,0,0,0,0,0,0,15,45,51,31,10,53,66,7,13
673,673,b13f722977cced9ee6d2ad25e8761583,2016-05-13,233,3.600380312116859,12.840772532188842,48.06866952789699,3033.791426073214,13.020564060400062,0,0,0,0,0,0,19,33,6,42,65,20,48,7,13
674,674,b14d2355eb3b7daf6b07c44a31fb23d4,2016-04-24,40,3.330930692084954,13.533333333333333,32.5,463.2259070819922,11.580647677049804,0,0,0,4,11,17,0,1,0,7,0,0,0,4,10
675,675,b1adb42b262bed41aeab28e9f6e93633,2016-04-20,403,3.9118312483631152,15.786848635235732,34.987593052109176,5486.237370086495,13.613492233465248,0,0,0,66,93,94,21,0,86,43,0,0,0,4,10
676,676,b2b3c6614a4a317bdfb7a57ae8a1687d,2016-05-12,50,3.376179054767793,14.309333333333333,50.0,661.6467824491198,13.232935648982394,0,0,0,0,0,0,13,14,11,0,0,11,1,7,13
677,677,b2d3f2fb171a12cac427107690c10089,2016-04-29,46,7.215339693668644,16.129710144927536,21.73913043478261,832.8285162944644,18.104967745531834,0,0,0,0,7,5,15,12,4,3,0,0,0,5,10
678,678,b508b23b0c53f5e3ee71562e531a3a25,2016-04-25,351,4.623462815019604,14.701139601139603,43.87464387464387,5228.059890738854,14.894757523472519,0,0,0,0,85,19,0,56,51,37,31,38,34,5,13
679,679,b5275d250226cf29df0164d0f62d5ba7,2016-04-04,541,3.1651073273812185,13.254528650646948,41.21996303142329,6979.901624712615,12.901851432001136,0,80,74,58,53,61,60,2,0,0,49,55,49,2,13
680,680,b5615bfbdce936560dea4c82579bb35d,2016-04-23,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
681,681,b572ff3bea0c3095a3a5d24db765dd42,2016-04-26,42,3.0636782780518725,11.141269841269839,54.76190476190475,504.7837738389649,12.018661281880119,0,0,0,0,6,6,15,7,5,3,0,0,0,5,10
682,682,b5b10e1d4132c7c1155f88aa00b9a5c5,2016-05-04,562,3.9856074595155766,14.130011862396204,40.2135231316726,7780.501573281591,13.8443088492555,0,0,0,0,0,53,73,73,55,53,81,86,88,6,13
683,683,b5b1d33f7a438b13f85fcc46cc248578,2016-04-16,44,5.84634073595387,13.109848484848484,15.909090909090908,629.2290203509926,14.300659553431649,0,0,10,3,0,3,3,14,1,0,0,4,6,3,13
684,684,b5d89a7f152103c9fc981e3990e9fc86,2016-04-21,332,3.4832620900792826,12.94176706827309,38.25301204819277,4185.7439909507375,12.607662623345597,0,0,0,35,43,59,59,47,24,32,9,7,17,4,13
685,685,b66734bd849ac838a9c0830878837979,2016-04-21,282,4.925546766142713,15.126536643026006,20.21276595744681,3915.099557743133,13.883331765046572,0,0,0,7,32,26,26,20,24,25,46,25,51,4,13
686,686,b66b0833b679faefba66e3f1b9eb579b,2016-04-09,44,4.050827724973648,12.843560606060604,25.0,524.9488341483673,11.930655321553802,0,1,0,6,0,0,0,0,0,0,13,14,10,2,13
687,687,b6b8068eea005094bf1eeab9c35c9c11,2016-04-15,400,4.877883169498055,13.427666666666665,32.25,5679.902600073116,14.199756500182787,0,0,2,0,4,39,73,12,28,57,64,51,70,3,13
688,688,b6c8c21a45ce574430158f6230d9e254,2016-05-13,209,3.3174228217897643,13.478070175438598,51.196172248803826,2760.2879158764867,13.207119214720034,0,0,0,0,0,0,20,61,8,43,34,4,39,7,13
689,689,b6ec72d2f14dcc90a4e7fd25bd12e9a7,2016-05-03,554,3.6703489319724274,15.188267148014441,53.6101083032491,8161.748937019732,14.732398803284712,0,0,0,0,0,49,80,84,73,78,75,59,56,6,13
690,690,b75fb275f65a39b9ae038a7593d91fcb,2016-04-23,321,3.3524607734747165,14.440394600207686,39.56386292834891,4071.677155920026,12.684352510654287,0,0,0,10,13,29,49,51,31,34,27,42,35,4,13
691,691,b794fc307d1309b3405361f9ea4e8b1b,2016-04-29,53,3.3161256073332304,14.488993710691824,37.735849056603776,694.0883382929231,13.096006382885342,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
692,692,b7b0b507d966d1e1735ecaaf0c3ed5b6,2016-04-29,462,6.131117071626846,15.080122655122654,15.367965367965366,6863.469237249428,14.855994020020411,0,0,0,0,1,22,53,62,67,63,47,70,77,5,13
693,693,b7bd34f3d587ea950dabfd4ac7781f2f,2016-03-29,424,4.116255849403634,14.633451257861635,41.27358490566038,5884.977883865437,13.879664820437352,21,13,0,54,53,18,33,69,57,77,12,0,17,1,13
694,694,b7de2b55859abf8fb49bf393a5a2816a,2016-05-05,377,5.937997747169466,18.47802829354553,31.56498673740053,6148.628782136366,16.309360164817946,0,0,0,0,0,10,54,57,50,45,63,51,47,6,13
695,695,b7fbf53260861a5a9022b709abe4d584,2016-04-13,490,3.717136673850074,13.682312925170068,41.224489795918366,6316.201110474893,12.890206347907947,0,0,25,39,42,52,47,77,0,65,72,71,0,3,12
696,696,b8df3a1ffca045016321353536ac86cf,2016-04-03,37,3.075761458701049,12.525675675675675,29.72972972972973,422.37192025302284,11.415457304135751,9,28,0,0,0,0,0,0,0,0,0,0,0,1,2
697,697,b93ff367c79f79437eb5b70dc00a33bb,2016-04-10,234,4.132758037775002,15.146082621082623,45.299145299145295,3366.0251346152263,14.384722797500968,0,2,9,17,18,13,15,9,12,47,38,28,26,2,13
698,698,b972617c1e490250b2dbcd3353fd436b,2016-04-08,28,4.282168022738691,14.4125,17.857142857142858,341.34174452467056,12.190776590166804,0,4,18,4,0,0,0,0,0,0,0,2,0,2,12
699,699,b97fd5240666a3c3ded13df9f73ca71d,2016-05-08,37,6.971533403486877,16.00135135135135,21.621621621621625,627.9385728580247,16.971312779946615,0,0,0,0,0,1,1,0,0,0,4,11,20,6,13
700,700,b9912d7f760895a9a5f9e046a70e7d8e,2016-04-20,33,6.888782941699045,16.68181818181818,21.21212121212121,536.6832369553149,16.2631283925853,0,0,0,8,14,11,0,0,0,0,0,0,0,4,6
701,701,b9926f42a5fd6cc0c455fe59a21961ab,2016-04-11,306,6.9779610055711565,17.09950980392157,23.529411764705888,5183.650355042025,16.940033840006617,0,0,51,47,53,47,33,67,8,0,0,0,0,3,9
702,702,ba3a4161ca111c8a2d39a1f1bffd3557,2016-04-21,361,5.21275096788701,14.428301015697135,30.193905817174517,5275.133519359911,14.612558225373714,0,0,0,21,30,41,53,53,31,33,39,29,31,4,13
703,703,ba5185bc3765e91878ea56a67f156acb,2016-04-21,51,5.060885999546278,15.849673202614381,31.37254901960784,770.5274978148392,15.108382310094886,0,0,0,33,4,0,0,0,0,14,0,0,0,4,10
704,704,ba78525b3444a3714174f4734720996a,2016-04-25,231,5.413176017895966,14.541630591630593,41.12554112554113,3609.9579571874183,15.62752362418796,0,0,0,0,45,37,0,18,20,10,13,34,54,5,13
705,705,bb2984ebd891be82156fff038a85aafa,2016-04-12,34,4.370991688956892,12.984313725490196,35.29411764705883,443.06271936839534,13.031256452011625,0,0,11,5,5,0,8,0,5,0,0,0,0,3,9
706,706,bb2993a27d213c0eefab695ef0214fa9,2016-04-22,52,5.6535359454568574,12.680769230769231,19.23076923076923,789.3555770015454,15.179914942337414,0,0,0,17,3,2,0,0,0,9,5,16,0,4,12
707,707,bc8249da3b109151438a85d49300dd0f,2016-04-24,235,3.8640447028767437,14.28354609929078,37.02127659574468,3160.8052836266233,13.450235249474993,0,0,0,10,52,36,44,39,5,20,4,15,10,4,13
708,708,bd057e02f75c92917389d90bb215fe91,2016-03-29,27,2.796085259703886,11.329012345679011,3.703703703703704,259.08347706202545,9.595684335630573,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1
709,709,bd2433d45fc8dcd1c1d01d9c20ca357b,2016-04-06,217,4.600268627738114,14.128955453148999,41.474654377880185,3226.609236628061,14.869166989069404,0,1,30,21,51,14,12,11,28,23,7,7,12,2,13
710,710,bd26a8a5910f6c87aed2fcce32782fae,2016-04-05,32,3.1318545180011683,11.0875,31.25,360.78481839863963,11.274525574957488,0,23,9,0,0,0,0,0,0,0,0,0,0,2,3
711,711,bd2cf0eb59f96babbb13b724d8d77b12,2016-04-01,270,3.9440069520102328,14.11858024691358,45.925925925925924,3840.468001334917,14.223955560499695,32,44,21,3,12,0,13,32,10,43,60,0,0,1,11
712,712,bd34a715eef595600ffb4f683ca04e64,2016-04-04,442,4.018643825042356,12.765950226244344,20.361990950226247,5500.064225369814,12.443584220293696,0,55,45,44,29,40,43,40,33,31,19,41,22,2,13
713,713,bd5cea890904311cd874773b13255406,2016-04-30,30,3.58666699806546,15.688333333333333,63.33333333333334,431.2158013844185,14.373860046147284,0,0,0,0,9,5,0,5,6,0,3,2,0,5,12
714,714,bd9366761825d97d4c79c2c61638318b,2016-03-29,223,3.2696884180747348,13.176233183856507,36.77130044843049,2716.382620238733,12.181087983133333,22,7,19,32,17,14,0,16,10,26,32,0,28,1,13
715,715,bdca40c895def7985563060c5dcbd0ca,2016-05-11,41,6.547874344489652,15.698373983739836,41.46341463414634,729.0570694642939,17.781879743031567,0,0,0,0,0,0,13,0,12,9,7,0,0,7,11
716,716,bde37c58877c64b6ce4b309dc2154bad,2016-04-24,36,3.96025009562236,14.9375,30.555555555555557,461.2561182089138,12.812669950247605,0,0,0,4,6,19,7,0,0,0,0,0,0,4,7
717,717,be22fe5992cb9557d7748113ea1f6057,2016-04-30,34,6.73624701101438,15.79656862745098,35.29411764705883,573.1397656368449,16.857051930495437,0,0,0,0,19,0,0,15,0,0,0,0,0,5,8
718,718,be34f66b259b110d8908297419741202,2016-03-31,52,5.028709810328363,13.252884615384614,9.615384615384617,678.6000424552923,13.050000816447929,4,26,4,10,3,0,4,1,0,0,0,0,0,1,8
719,719,bf0a8a6ddc179a9466082343c5862904,2016-04-01,66,3.4625619160273122,15.057828282828286,27.272727272727273,790.2012408471797,11.972746073442115,60,5,0,0,0,1,0,0,0,0,0,0,0,1,6
720,720,bf2693c5774a77e478e418119be97c5c,2016-05-15,27,5.735799676794122,13.418518518518518,7.407407407407407,371.4552253387517,13.757600938472285,0,0,0,0,0,0,3,19,5,0,0,0,0,7,9
721,721,bf87c4b14479e823c1ce554606f6fdd6,2016-04-15,288,3.5666859810025646,14.255844907407408,46.52777777777778,3751.7930360178716,13.027059152839833,0,0,24,22,30,28,30,22,24,40,35,25,8,3,13
722,722,c0640121b56458ccc0d2892067bc463b,2016-04-17,417,4.924393838974578,13.300159872102318,35.4916067146283,6090.786581868966,14.606202834218145,0,0,7,8,35,34,41,46,65,33,34,61,53,3,13
723,723,c06d3d1ffc5b470f5407c2201e6616e1,2016-04-19,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
724,724,c07499b5a6f1090f2fb263ec6ac0660c,2016-04-01,622,6.1736807927133714,16.0954448017149,27.009646302250804,10153.601184470035,16.324117659919672,10,23,8,25,72,87,76,81,84,65,46,14,31,1,13
725,725,c12c2eb875879488e687111335a12805,2016-03-30,459,8.972948571753781,17.214270152505446,33.769063180827885,9458.496759445896,20.606746752605442,36,3,6,6,6,2,44,66,57,56,58,62,57,1,13
726,726,c1909690dc34d322b9483c10cb1a533a,2016-05-03,260,4.010411339192082,15.271089743589744,41.92307692307692,3699.052690160767,14.227125731387565,0,0,0,0,0,36,57,36,26,43,14,22,26,6,13
727,727,c1d662bc81ade6c9a1ec161b3076b27e,2016-03-29,515,3.5069565392603206,13.512686084142395,39.22330097087379,6538.253322993692,12.695637520376101,31,32,12,9,36,82,30,62,40,29,64,37,51,1,13
728,728,c1e9b11fb4591a922e98ed4c46063b6a,2016-05-12,410,4.051929180482107,14.012073170731707,43.17073170731707,5701.350563777696,13.905733082384625,0,0,0,0,0,0,37,35,61,83,63,65,66,7,13
729,729,c284230ecd0f82b79b99e8326bc62c6b,2016-04-05,206,3.38197797058699,15.636650485436896,34.95145631067961,2661.737541474558,12.921056026575524,0,13,10,8,7,5,6,38,23,22,19,31,24,2,13
730,730,c468a648519cd42da75e6aa9dadf733e,2016-04-01,354,3.9981158012699733,14.273116760828627,23.446327683615817,4475.628853564195,12.643019360350836,26,21,19,3,37,33,29,35,33,21,22,16,59,1,13
731,731,c4b09aae89ee1feabc77632691b65278,2016-04-12,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
732,732,c56b62b863a81370827e04d2c0a669a8,2016-04-10,54,5.394608509860724,16.739814814814814,37.03703703703704,862.5569001277954,15.973275928292509,0,3,4,2,10,9,0,8,11,6,1,0,0,2,11
733,733,c5f1c362617932134aaf950f537061d4,2016-05-10,171,4.503884015655103,16.100389863547758,49.122807017543856,2685.894191325844,15.706983575004935,0,0,0,0,0,0,2,14,34,34,28,29,30,7,13
734,734,c697fa3bddbd8de0a0f09060df305934,2016-04-25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
735,735,c6ea9e05de9e221aed059ccc8ad5f6bb,2016-04-12,234,4.291632955867984,12.572934472934472,38.46153846153846,3141.4190372865037,13.424867680711555,0,0,24,27,26,20,26,23,2,10,24,28,24,3,13
736,736,c7de222dc1b99eddaa9a665687b94dc3,2016-04-13,53,4.597818254805498,14.717610062893081,18.867924528301888,720.7908388645861,13.59982714838842,0,0,15,16,7,12,0,0,0,0,0,3,0,3,12
737,737,c7fa83cac784c0f6225cfe30bb96572b,2016-05-11,41,3.447300165770122,13.538617886178862,51.21951219512196,570.2921867432199,13.909565530322435,0,0,0,0,0,0,25,9,7,0,0,0,0,7,9
738,738,c7fc922f759f46036bc9cfeda911515b,2016-04-30,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
739,739,c826130d392023b4c535431e2616e88b,2016-04-12,43,4.180725826938733,13.313953488372094,11.627906976744184,507.5394947618277,11.80324406422855,0,0,15,8,0,0,0,0,0,0,0,0,20,3,13
740,740,c8932c12e8ac6691d5c7c27ba8ecb967,2016-04-17,334,4.015811071135718,13.44685628742515,38.92215568862275,4506.265361544692,13.491812459714644,0,0,7,12,27,39,38,23,25,23,52,62,26,3,13
741,741,c8b0c99b2c6537769427fe4eec396e55,2016-04-17,196,4.238015685476846,12.759438775510207,33.673469387755105,2574.738030042336,13.136418520624161,0,0,4,33,19,35,10,45,9,9,7,20,5,3,13
742,742,c8f03786f7e1b205a9d38722fc3651e6,2016-04-05,610,3.236122454841991,13.02707650273224,41.639344262295076,7581.750037806385,12.42909842263342,0,42,46,49,61,46,30,66,81,51,46,63,29,2,13
743,743,c95b96b3d38fbf45da2bc43db49861c5,2016-04-14,482,4.302701960706863,14.65954356846473,40.45643153526971,6940.747345689336,14.39989075869157,0,0,23,68,86,60,84,67,21,0,0,38,35,3,13
744,744,c95f5d4bedbea37cf208fc3e70e7e75e,2016-04-07,227,3.819173088111366,13.68575624082232,44.49339207048458,3004.4608926837504,13.235510540457053,0,24,18,8,22,25,10,23,7,19,16,34,21,2,13
745,745,c97e3d0c075030df5478bf3e679f97bd,2016-05-06,275,6.2760521817526564,14.958060606060606,24.363636363636363,4324.581734376618,15.72575176136952,0,0,0,0,0,23,45,43,37,24,44,30,29,6,13
746,746,c97fa24cacdc7b092c81d9556d4a3aab,2016-04-07,299,5.035529843701273,14.785953177257525,25.752508361204015,4251.581564554415,14.219336336302392,0,21,34,21,18,18,42,17,52,37,39,0,0,2,11
747,747,c9b9fc54bf7c8edcbe35b1091f38cf0f,2016-04-19,58,8.252547735353495,19.55287356321839,29.310344827586214,1166.1402640368105,20.10586662132432,0,0,0,17,5,13,4,0,17,2,0,0,0,4,10
748,748,cacd66f64a54dca26e17f19a6344c369,2016-04-14,70,8.118057269262112,16.567380952380947,15.714285714285715,1257.1668004689295,17.959525720984708,0,0,9,21,7,4,4,4,7,3,3,8,0,3,12
749,749,cad3107b4ec2400c662cd8eab4e20026,2016-04-14,197,4.931983657076941,11.94602368866328,21.319796954314718,2654.552023682586,13.474883368947134,0,0,14,18,36,0,30,5,28,0,17,16,33,3,13
750,750,cada138c65391fd98c1835e5c518397d,2016-04-27,65,2.915968418969649,13.207435897435895,21.538461538461537,699.702166392227,10.764648713726569,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
751,751,cae89a5674ccf4bb1a78708926697f8b,2016-04-18,191,3.28943015044963,13.934380453752182,49.214659685863865,2446.7777183534868,12.810354546353336,0,0,0,0,0,0,29,19,13,26,27,36,41,7,13
752,752,cb5ecf234f7492c867bfa875a2c677b5,2016-03-29,39,3.3724128986783244,13.533333333333333,15.384615384615385,452.0140912434083,11.590104903677135,12,5,7,4,2,4,1,0,2,0,1,1,0,1,12
753,753,cbba49117a03fd2f578022eab904dced,2016-04-14,412,4.495532209368587,16.41063915857605,30.33980582524272,5796.936162831756,14.070233404931445,0,0,3,22,38,45,32,65,29,23,53,49,53,3,13
754,754,cc2186bc2bd14948eb9b490d14fcd686,2016-05-03,54,3.5362782718841723,15.262962962962966,38.888888888888886,684.4390603497915,12.67479741388503,0,0,0,0,0,27,27,0,0,0,0,0,0,6,7
755,755,cc5b9b32417adab54115cc8eabc5695d,2016-05-04,34,4.19804903581227,15.527450980392153,29.411764705882355,434.6061879062224,12.782534938418307,0,0,0,0,0,2,7,5,4,2,3,2,9,6,13
756,756,ccf0631bc6ad481b3d7becb69564f61b,2016-05-05,35,5.363068090024481,17.265238095238097,62.85714285714285,632.1844919677218,18.06241405622062,0,0,0,0,0,6,13,16,0,0,0,0,0,6,8
757,757,cd970d2e7d3034e5946e71db0b4869c5,2016-04-08,560,4.3196478947004024,14.031875,30.714285714285715,7453.046996523421,13.309012493791823,0,18,43,57,52,53,28,28,66,45,64,56,50,2,13
758,758,cdab4b0c1ece5d2bc1d671ef6bf21382,2016-04-29,28,2.9966365981440486,11.597619047619046,35.714285714285715,324.95064309799875,11.605380110642812,0,0,0,0,9,14,0,0,0,0,5,0,0,5,11
759,759,cdca9a75635698b016fdb75f95f561c0,2016-04-14,330,3.783005719265304,14.649747474747475,31.51515151515152,4248.916807263637,12.875505476556475,0,0,31,26,22,39,30,31,37,33,21,29,31,3,13
760,760,cdfff0fd9f4511931eff58f549fffc12,2016-04-06,534,3.819220981043757,14.033863920099876,36.891385767790254,7077.3950409039335,13.253548765737698,0,32,20,0,76,51,48,56,40,81,66,39,25,2,13
761,761,ce577ac73e9022772835abf8d37e91d5,2016-04-11,53,3.5978302132996745,8.963207547169812,22.641509433962263,581.2320547367242,10.966642542202344,0,0,35,18,0,0,0,0,0,0,0,0,0,3,4
762,762,ce5b4b1624afd0dd514e8997a2a1ff1d,2016-04-06,31,6.918504359831741,17.279032258064515,16.129032258064516,508.0708791481807,16.38938319832841,0,6,13,12,0,0,0,0,0,0,0,0,0,2,4
763,763,cea2a4389f823240e8dfbc3ea95e42f0,2016-04-09,31,5.030172657434805,18.134946236559134,12.903225806451614,433.03443792900606,13.96885283641955,0,5,0,4,6,1,5,0,4,0,4,2,0,2,12
764,764,cf27028c2fe4a9fe00795d0d4dd23a18,2016-04-08,709,3.260780952823997,12.249694405265632,42.17207334273625,8733.851599409283,12.318549505513802,0,37,67,53,58,98,88,25,55,69,69,36,54,2,13
765,765,cf4685ea46aad0fa545bd4764679a162,2016-04-13,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
766,766,cf6f95dab8e87ebc3405e8b6fc02137e,2016-05-01,279,5.232245743964233,14.27837514934289,41.935483870967744,4298.215908590892,15.405791787064125,0,0,0,0,17,29,22,32,39,66,23,22,29,5,13
767,767,cfa62004631bfdbb0d9f842d69cc502d,2016-04-13,298,3.1961099064079215,14.62874720357942,42.61744966442953,3842.5411727395476,12.894433465568953,0,0,23,11,49,33,32,34,29,7,26,18,36,3,13
768,768,cfa9233eafdbccac8d2a864b0df390d4,2016-04-06,27,5.292162556631221,17.099382716049384,11.111111111111109,383.6081333186274,14.207708641430646,0,10,11,4,1,1,0,0,0,0,0,0,0,2,6
769,769,d093196b2758f39a4548faed9e365d89,2016-05-03,363,6.340648311213321,15.770569329660239,32.782369146005514,6188.565922348083,17.04839097065588,0,0,0,0,0,8,69,77,66,63,36,18,26,6,13
770,770,d0f374c7d36c93ba0772626d4c4e6f7a,2016-03-30,581,4.137699663583882,13.012765347102695,32.18588640275387,7805.610908227396,13.434786416914624,50,47,68,38,56,49,42,50,45,21,23,42,50,1,13
771,771,d1576672b9ddf17e405ad295e66048ba,2016-03-29,29,2.6846516220185364,13.309195402298851,41.379310344827594,358.6061350087614,12.365728793405564,13,8,7,1,0,0,0,0,0,0,0,0,0,1,4
772,772,d1b2185245eeac47821e98471c915947,2016-04-21,53,5.2458396750478515,12.063836477987422,20.754716981132077,740.5400604347124,13.97245397046627,0,0,0,15,13,4,10,4,5,2,0,0,0,4,10
773,773,d27b078b9f801a979bda2687ef91159a,2016-04-19,266,3.4629593170917405,13.461152882205514,39.097744360902254,3380.299922079858,12.70789444390924,0,0,0,12,0,14,33,53,36,51,2,0,65,4,13
774,774,d28f88b9d68ac9a2c0586728bdc91bcf,2016-04-08,54,4.273916751702677,14.079012345679011,29.62962962962963,732.4297443610421,13.563513784463744,0,18,2,13,0,0,0,0,0,13,0,1,7,2,13
775,775,d2fe91351bb890ca8ea9b76201b05964,2016-05-09,43,4.51193194610184,15.654651162790696,34.883720930232556,691.2311715268371,16.075143523879937,0,0,0,0,0,0,19,12,11,1,0,0,0,7,10
776,776,d3121b735af2bb94568c8070aaf05110,2016-04-04,264,3.4993876654122467,12.281881313131313,36.74242424242424,3208.1039243810083,12.151908804473514,0,35,30,9,21,38,24,27,0,16,23,23,18,2,13
777,777,d31eded9263eab43f614eecc6a52a0f5,2016-05-07,19,3.0956462701610925,12.517543859649123,31.578947368421048,214.41276115674748,11.284882166144605,0,0,0,0,0,3,3,3,2,0,1,0,7,6,13
778,778,d42d0642a28cb2d7415bc7176fdfcb9c,2016-04-11,186,3.391539255189232,15.165681003584229,61.29032258064516,2671.0106560950453,14.36027234459702,0,0,1,0,0,0,0,21,30,39,29,55,11,3,13
779,779,d4867a7af060ee2a814c6be63b48473a,2016-04-20,336,3.162611543803523,13.617857142857142,56.547619047619044,4423.380940294366,13.164824227066564,0,0,0,27,61,18,12,59,54,40,34,28,3,4,13
780,780,d499ea144d46d394e7ece7dc53e9fd41,2016-03-30,279,4.396136388954924,13.36200716845878,28.315412186379927,3838.7662545484495,13.759018833506987,9,2,14,7,42,3,32,30,25,8,33,31,43,1,13
781,781,d500e63eb4adbab2fb34140565ae4d20,2016-04-11,234,4.0977381076427895,17.978703703703705,45.72649572649572,3596.625596383197,15.370194856338447,0,0,6,0,10,28,53,53,41,24,6,0,13,3,13
782,782,d54674169d8b98851d54d79405c5d261,2016-03-31,388,4.547607657310758,14.97693298969072,34.02061855670103,5664.852210961219,14.600134564333036,8,17,26,29,18,11,24,38,53,43,44,56,21,1,13
783,783,d5a7b55889ae4bba1eb7c9ba798ddfb2,2016-04-08,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
784,784,d60d9f944d86cc7539bb6b7a11646149,2016-04-08,219,3.789701249095392,13.331430745814307,42.009132420091326,2812.3089286809086,12.841593281647985,0,5,5,10,30,14,9,16,12,30,58,10,20,2,13
785,785,d6277e6596f855c87627312e947e4f9c,2016-04-10,448,6.027889760487441,16.672619047619047,43.75,7512.499117385596,16.768971244164277,0,2,49,59,25,40,51,60,48,35,20,26,33,2,13
786,786,d6758947058995dbeeabc5e812c00cea,2016-05-04,235,6.506848717420567,15.106028368794325,43.40425531914894,4140.478936287545,17.619059303351253,0,0,0,0,0,22,33,0,34,40,28,45,33,6,13
787,787,d787d7b7e3798edd7498b9cbd9b59206,2016-05-14,46,3.9680457719367546,11.948188405797104,26.08695652173913,544.2970137168031,11.832543776452244,0,0,0,0,0,0,1,45,0,0,0,0,0,7,8
788,788,d7ae05b007ca320a0d1fb128ccced638,2016-04-04,240,4.02197743588469,15.606180555555556,40.833333333333336,3360.2172380996767,14.000905158748653,0,24,33,34,37,17,34,20,35,6,0,0,0,2,10
789,789,d7e035984d4fba2d14bc37f1992a061f,2016-04-13,39,4.98501854399303,11.795299145299143,23.07692307692308,557.0209824772886,14.282589294289455,0,0,20,19,0,0,0,0,0,0,0,0,0,3,4
790,790,d7ecbe31d65faefa7c5314baafd6c4ce,2016-04-12,228,4.283329397972667,12.547295321637426,22.36842105263158,2830.2290626364443,12.413285362440545,0,0,1,14,44,30,26,23,26,8,10,29,17,3,13
791,791,d876df0212e45f5a630b89f5a04532fa,2016-04-26,27,2.5977292738822317,12.701234567901233,22.222222222222218,276.01503834801844,10.222779198074754,0,0,0,0,11,12,4,0,0,0,0,0,0,5,7
792,792,d952de85df73349f0280fbb2345148ae,2016-04-23,48,4.3692082882838115,14.18263888888889,37.5,668.4014315682206,13.925029824337926,0,0,0,3,3,2,2,38,0,0,0,0,0,4,8
793,793,d967f5296732fa55266b5f1314e7447b,2016-04-09,437,4.734002844209286,14.523264683447753,32.265446224256294,6240.600486202421,14.280550311676018,0,7,14,21,18,19,14,42,60,71,48,52,71,2,13
